ACCOUNT_BALANCE_LOW,AGE,AVG_FAMILY_SIZE,CHURN_Y_N,Credit_card_limit,DEPOSIT_AMT,FIRST_NAME,GENDER,INACTIVE_CUST_FLAG,INCOME_LEVEL,Interest_rate,LAST_NAME,MARITAL_STATUS,NUM_DEPOSIT_TRX,NUM_OF_AVG_RESOLUTION,NUM_OF_COMPLAINTS,NUM_OF_ENQUIRIES,NUM_OF_GOOD_RESOLUTION,NUM_OF_POOR_RESOLUTION,NUM_OF_PROD_SUPRT,NUM_WDWL_TRX,OCCUPATION,WDWL_AMT,_id,create_date,customer_id,product_id,product_type,sentiment_polarity,sentiment_score
1.0,40.0,6,Y,75000.0,0.0,BERYLE,Female,N,Low,17.0,Auty,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Assistant Professor,24744.0,59958e94e557cd6021557ed8,2017-08-17 12:39:38.192,21343,4416,credit card,neutral,0.0
1.0,28.0,2,Y,300000.0,0.0,EMILIE,Female,N,Low,15.0,Smallacombe,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Marketing Manager,31864.0,59958e94e557cd6021557eda,2017-08-17 12:39:38.192,21888,4193,credit card,neutral,0.0
0.0,44.0,5,N,800000.0,16260.0,SHEILAH,Female,N,Low,18.0,MacCracken,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Community Outreach Specialist,0.0,59958e94e557cd6021557edb,2017-08-17 12:39:38.192,21689,1376,credit card,neutral,0.0
0.0,29.0,4,Y,75000.0,22864.0,LIZ,Female,N,Medium,17.0,Sange,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,7918.0,59958e94e557cd6021557edc,2017-08-17 12:39:38.192,21336,3387,credit card,positive,1.0
0.0,33.0,4,N,100000.0,17121.0,INGAR,Male,N,High,16.0,Whittle,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Librarian,0.0,59958e94e557cd6021557ede,2017-08-17 12:39:38.192,21696,3571,credit card,neutral,0.0
0.0,34.0,4,N,100000.0,20508.0,CULLAN,Male,N,High,16.0,Clack,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nurse,5201.0,59958e94e557cd6021557edf,2017-08-17 12:39:38.192,22009,2133,credit card,neutral,0.0
1.0,64.0,3,Y,50000.0,0.0,TADEO,Male,N,High,18.0,Conibear,Married,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,Marketing Manager,20735.0,59958e94e557cd6021557edd,2017-08-17 12:39:38.192,21296,4579,credit card,positive,3.0
1.0,32.0,2,Y,25000.0,0.0,PANCHO,Male,N,Low,18.0,Zorzetti,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Assistant Manager,1457.0,59958e94e557cd6021557ee1,2017-08-17 12:39:38.192,21310,4840,credit card,positive,1.0
0.0,65.0,3,N,800000.0,24912.0,MAGNUM,Male,N,Low,18.0,Armstrong,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Account Representative I,2024.0,59958e94e557cd6021557ee0,2017-08-17 12:39:38.192,21882,2110,credit card,positive,2.0
0.0,48.0,4,Y,100000.0,59838.0,SUZI,Female,N,Medium,20.0,Sherrington,Married,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Analyst Programmer,0.0,59958e94e557cd6021557ee2,2017-08-17 12:39:38.192,21402,688,credit card,positive,1.0
0.0,57.0,6,N,100000.0,18800.0,NORAH,Female,N,Medium,16.0,Scholey,Married,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Marketing Assistant,18243.0,59958e94e557cd6021557ee3,2017-08-17 12:39:38.192,21414,855,credit card,positive,3.0
0.0,33.0,2,Y,50000.0,16014.0,ANDRE,Male,N,Medium,18.0,Allmen,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Senior Editor,13177.0,59958e94e557cd6021557ee6,2017-08-17 12:39:38.192,21300,904,credit card,neutral,0.0
0.0,23.0,6,N,100000.0,47110.0,RUTGER,Male,N,Medium,16.0,Ford,Single,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Database Administrator II,0.0,59958e94e557cd6021557ee4,2017-08-17 12:39:38.192,21515,4812,credit card,positive,1.0
0.0,29.0,3,Y,100000.0,2731.0,YOSHIKO,Female,N,Medium,16.0,Brunskill,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,General Manager,0.0,59958e94e557cd6021557ee5,2017-08-17 12:39:38.192,21920,2113,credit card,neutral,0.0
1.0,39.0,2,Y,100000.0,0.0,BENNIE,Female,N,Medium,16.0,Riddell,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Recruiting Manager,28997.0,59958e94e557cd6021557ee7,2017-08-17 12:39:38.192,22024,2790,credit card,positive,1.0
1.0,51.0,5,N,100000.0,0.0,WARING,Male,N,Medium,16.0,Mallinder,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Geologist I,3399.0,59958e94e557cd6021557eeb,2017-08-17 12:39:38.192,22093,3918,credit card,neutral,0.0
0.0,62.0,5,Y,75000.0,41590.0,AUGUSTE,Female,N,Medium,17.0,Alelsandrovich,Married,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Physical Therapy Assistant,0.0,59958e94e557cd6021557eea,2017-08-17 12:39:38.192,21351,1886,credit card,positive,1.0
1.0,62.0,2,N,300000.0,0.0,MELANTHA,Female,N,Low,15.0,Martellini,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Database Administrator III,21632.0,59958e94e557cd6021557ee9,2017-08-17 12:39:38.192,21719,3565,credit card,neutral,0.0
0.0,37.0,4,Y,50000.0,25550.0,MAURA,Female,N,Medium,18.0,Orr,Married,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Environmental Specialist,0.0,59958e94e557cd6021557ee8,2017-08-17 12:39:38.192,21297,2215,credit card,positive,2.0
1.0,27.0,4,Y,800000.0,0.0,IKE,Male,N,Low,18.0,Epton,Single,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Civil Engineer,21164.0,59958e94e557cd6021557eec,2017-08-17 12:39:38.192,21921,101,credit card,positive,2.0
0.0,23.0,5,Y,100000.0,6343.0,PEPI,Female,N,Medium,20.0,Macquire,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Quality Control Specialist,21649.0,59958e94e557cd6021557eed,2017-08-17 12:39:38.192,21366,4180,credit card,neutral,0.0
0.0,34.0,2,Y,50000.0,4670.0,GINO,Male,N,Low,18.0,Shrieves,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Software Engineer II,6126.0,59958e94e557cd6021557eee,2017-08-17 12:39:38.192,21295,3232,credit card,neutral,0.0
1.0,51.0,2,N,75000.0,0.0,AUDRIE,Female,N,High,17.0,Birkenshaw,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Help Desk Operator,0.0,59958e94e557cd6021557eef,2017-08-17 12:39:38.192,21344,2093,credit card,positive,1.0
1.0,65.0,3,Y,25000.0,0.0,VASSILI,Male,N,Medium,18.0,Burnell,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Data Coordiator,17325.0,59958e94e557cd6021557ef0,2017-08-17 12:39:38.192,21330,4872,credit card,neutral,0.0
0.0,67.0,5,Y,300000.0,6341.0,MARYANNE,Female,N,High,15.0,Chandler,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Systems Administrator III,62320.0,59958e94e557cd6021557ef2,2017-08-17 12:39:38.192,22277,561,credit card,negative,-1.0
0.0,33.0,4,Y,25000.0,22449.0,WELSH,Male,N,Medium,18.0,Mallett,Married,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Automation Specialist II,0.0,59958e94e557cd6021557ef1,2017-08-17 12:39:38.192,21312,84,credit card,positive,2.0
0.0,58.0,3,Y,100000.0,1584.0,KELSY,Female,N,Low,20.0,Prue,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Payment Adjustment Coordinator,0.0,59958e94e557cd6021557ef3,2017-08-17 12:39:38.192,21397,1865,credit card,neutral,0.0
0.0,32.0,5,N,400000.0,28729.0,RUTHE,Female,N,Low,12.0,Monelle,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Professor,0.0,59958e94e557cd6021557ef4,2017-08-17 12:39:38.192,21510,4348,credit card,neutral,0.0
0.0,45.0,4,N,100000.0,4149.0,PRENTICE,Male,N,Low,16.0,Upex,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Community Outreach Specialist,8183.0,59958e94e557cd6021557ef5,2017-08-17 12:39:38.192,21879,1488,credit card,positive,1.0
0.0,27.0,2,Y,100000.0,6626.0,DORA,Female,N,Medium,16.0,Grimsey,Single,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Community Outreach Specialist,0.0,59958e94e557cd6021557ef6,2017-08-17 12:39:38.192,21437,2284,credit card,neutral,0.0
1.0,45.0,2,Y,50000.0,0.0,LIESA,Female,N,High,18.0,Ramsbotham,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Occupational Therapist,17469.0,59958e94e557cd6021557ef7,2017-08-17 12:39:38.192,21290,3670,credit card,neutral,0.0
0.0,38.0,2,N,100000.0,20575.0,GRANGE,Male,N,Low,16.0,Siman,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Developer I,19511.0,59958e94e557cd6021557efa,2017-08-17 12:39:38.192,21832,840,credit card,neutral,0.0
0.0,46.0,3,N,100000.0,64424.0,GERI,Female,N,Low,16.0,Farrell,Married,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Help Desk Technician,0.0,59958e94e557cd6021557ef9,2017-08-17 12:39:38.192,21873,3041,credit card,positive,1.0
1.0,37.0,3,Y,25000.0,0.0,IRIS,Female,N,Medium,18.0,Vanni,Married,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Director of Sales,36067.0,59958e94e557cd6021557efb,2017-08-17 12:39:38.192,21321,1255,credit card,positive,2.0
0.0,64.0,2,Y,25000.0,45474.0,DONOVAN,Male,N,Low,18.0,Maplethorp,Married,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Geological Engineer,27847.0,59958e94e557cd6021557ef8,2017-08-17 12:39:38.192,21325,3380,credit card,positive,1.0
1.0,58.0,2,N,100000.0,0.0,AARON,Male,N,Medium,16.0,Blaker,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Database Administrator II,39589.0,59958e94e557cd6021557efc,2017-08-17 12:39:38.192,21667,4835,credit card,positive,1.0
0.0,61.0,3,N,100000.0,45495.0,GLENINE,Female,N,High,16.0,Favel,Married,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Senior Financial Analyst,0.0,59958e94e557cd6021557efd,2017-08-17 12:39:38.192,21594,1731,credit card,positive,1.0
1.0,42.0,5,N,300000.0,0.0,VALDEMAR,Male,N,Low,15.0,Shory,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Media Manager III,21817.0,59958e94e557cd6021557efe,2017-08-17 12:39:38.192,21862,1892,credit card,neutral,0.0
0.0,32.0,2,N,300000.0,8219.0,RODDY,Male,N,High,15.0,Bazell,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Paralegal,37808.0,59958e94e557cd6021557f00,2017-08-17 12:39:38.192,21877,43,credit card,neutral,0.0
0.0,60.0,6,Y,50000.0,35537.0,DAR,Male,N,Low,18.0,Nyland,Married,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Payment Adjustment Coordinator,0.0,59958e94e557cd6021557f01,2017-08-17 12:39:38.192,21304,4616,credit card,positive,1.0
1.0,26.0,6,N,300000.0,0.0,CODY,Female,N,Medium,15.0,Bertholin,Single,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,8658.0,59958e94e557cd6021557eff,2017-08-17 12:39:38.192,22087,1084,credit card,negative,-1.0
1.0,65.0,3,N,300000.0,0.0,JOELLE,Female,N,Low,15.0,Olivera,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Senior Developer,70146.0,59958e94e557cd6021557f04,2017-08-17 12:39:38.192,22008,366,credit card,neutral,0.0
0.0,45.0,6,N,400000.0,18810.0,RAD,Male,N,Low,12.0,Royle,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Compensation Analyst,0.0,59958e94e557cd6021557f05,2017-08-17 12:39:38.192,21787,2563,credit card,positive,1.0
0.0,33.0,3,Y,300000.0,24860.0,BENT,Male,N,Medium,15.0,Bonus,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Assistant Media Planner,0.0,59958e94e557cd6021557f02,2017-08-17 12:39:38.192,21521,655,credit card,positive,1.0
0.0,54.0,4,Y,25000.0,28060.0,RICARDO,Male,N,Low,18.0,Rumin,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Administrative Assistant I,0.0,59958e94e557cd6021557f06,2017-08-17 12:39:38.192,21331,1042,credit card,positive,1.0
0.0,51.0,3,Y,50000.0,40236.0,NANA,Female,N,Low,18.0,Gower,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Account Representative IV,8369.0,59958e94e557cd6021557f07,2017-08-17 12:39:38.192,21286,3196,credit card,neutral,0.0
0.0,44.0,5,N,300000.0,51552.0,LUELLA,Female,N,High,15.0,Sailer,Married,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Senior Financial Analyst,16652.0,59958e94e557cd6021557f03,2017-08-17 12:39:38.192,21547,3444,credit card,positive,1.0
1.0,63.0,3,Y,75000.0,0.0,JACKSON,Male,N,Low,17.0,Yegoshin,Married,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Compensation Analyst,35190.0,59958e94e557cd6021557f08,2017-08-17 12:39:38.192,21340,4163,credit card,positive,2.0
1.0,57.0,5,Y,25000.0,0.0,HEDWIGA,Female,N,Medium,18.0,Glamart,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Media Manager II,23565.0,59958e94e557cd6021557f0b,2017-08-17 12:39:38.192,21327,1077,credit card,neutral,0.0
0.0,47.0,6,N,300000.0,1990.0,RUY,Male,N,Medium,15.0,Awdry,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIS Technical Architect,0.0,59958e94e557cd6021557f09,2017-08-17 12:39:38.192,21753,2162,credit card,neutral,0.0
0.0,58.0,6,N,300000.0,3446.0,CHARLENE,Female,N,Medium,15.0,McNeilly,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Legal Assistant,0.0,59958e94e557cd6021557f0a,2017-08-17 12:39:38.192,22117,2544,credit card,neutral,0.0
0.0,28.0,2,Y,50000.0,5138.0,WAINWRIGHT,Male,N,High,18.0,Bane,Married,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Clinical Specialist,0.0,59958e94e557cd6021557f0c,2017-08-17 12:39:38.192,21305,1840,credit card,positive,2.0
0.0,40.0,3,N,300000.0,8916.0,LEODORA,Female,N,High,15.0,Robinet,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Developer,14269.0,59958e94e557cd6021557f0d,2017-08-17 12:39:38.192,21559,837,credit card,neutral,0.0
1.0,29.0,6,N,100000.0,0.0,MANDY,Female,N,Medium,16.0,Ouldcott,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Speech Pathologist,21618.0,59958e94e557cd6021557f0e,2017-08-17 12:39:38.192,22203,851,credit card,neutral,0.0
1.0,28.0,2,Y,25000.0,0.0,GIANNA,Female,N,Medium,18.0,Trusty,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Marketing Assistant,13097.0,59958e94e557cd6021557f0f,2017-08-17 12:39:38.192,21315,4918,credit card,positive,1.0
0.0,35.0,6,N,100000.0,9242.0,PEARCE,Male,N,Medium,16.0,Bearns,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Web Developer II,48136.0,59958e94e557cd6021557f10,2017-08-17 12:39:38.192,21658,3495,credit card,positive,1.0
1.0,55.0,6,N,100000.0,0.0,EDSEL,Male,N,High,16.0,McIlwrick,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Health Coach II,35856.0,59958e94e557cd6021557f11,2017-08-17 12:39:38.192,21871,2745,credit card,positive,1.0
1.0,48.0,4,N,100000.0,0.0,SAM,Male,N,Low,16.0,Devin,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Nurse,15438.0,59958e94e557cd6021557f13,2017-08-17 12:39:38.192,22115,2885,credit card,negative,-1.0
0.0,43.0,2,Y,100000.0,22224.0,EB,Male,N,Medium,16.0,Tuckey,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems Administrator I,0.0,59958e94e557cd6021557f14,2017-08-17 12:39:38.192,21735,4077,credit card,neutral,0.0
0.0,25.0,6,Y,100000.0,39817.0,DALIS,Male,N,High,20.0,Cromblehome,Single,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Senior Developer,1922.0,59958e94e557cd6021557f12,2017-08-17 12:39:38.192,21371,1684,credit card,neutral,0.0
1.0,58.0,6,Y,25000.0,0.0,CODI,Female,N,Medium,18.0,Chiechio,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Quality Engineer,4743.0,59958e94e557cd6021557f16,2017-08-17 12:39:38.192,21309,2886,credit card,positive,1.0
0.0,27.0,6,N,100000.0,7434.0,BIRON,Male,N,Low,16.0,Burkitt,Single,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Executive Secretary,0.0,59958e94e557cd6021557f15,2017-08-17 12:39:38.192,21468,42,credit card,neutral,0.0
1.0,28.0,3,N,100000.0,0.0,KENON,Male,N,Low,16.0,Vesque,Married,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Geological Engineer,0.0,59958e94e557cd6021557f18,2017-08-17 12:39:38.192,22091,4851,credit card,negative,-1.0
0.0,45.0,3,N,300000.0,41282.0,MARGARET,Female,N,Medium,15.0,Bowman,Married,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Pharmacist,11362.0,59958e94e557cd6021557f17,2017-08-17 12:39:38.192,22221,1304,credit card,neutral,0.0
0.0,43.0,4,N,100000.0,6037.0,SID,Male,N,High,16.0,Lumsdaine,Married,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Financial Advisor,60629.0,59958e94e557cd6021557f19,2017-08-17 12:39:38.192,21425,4377,credit card,positive,1.0
1.0,34.0,2,N,100000.0,0.0,MELISENT,Female,N,High,16.0,Kolakovic,Married,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,Senior Developer,35971.0,59958e94e557cd6021557f1b,2017-08-17 12:39:38.192,21731,4745,credit card,positive,1.0
1.0,36.0,5,N,50000.0,0.0,LORRI,Female,N,High,18.0,Antczak,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Software Engineer IV,0.0,59958e94e557cd6021557f1a,2017-08-17 12:39:38.192,21293,4096,credit card,positive,1.0
1.0,58.0,3,Y,50000.0,0.0,ORAN,Male,N,Medium,18.0,Gedney,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Staff Accountant IV,60842.0,59958e94e557cd6021557f1d,2017-08-17 12:39:38.192,21306,2988,credit card,neutral,0.0
0.0,44.0,2,Y,100000.0,6746.0,DONAVON,Male,N,Medium,16.0,Hadlow,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Account Executive,0.0,59958e94e557cd6021557f1f,2017-08-17 12:39:38.192,21995,2184,credit card,neutral,0.0
0.0,54.0,3,Y,25000.0,12584.0,EV,Male,N,High,18.0,Borges,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Geological Engineer,27592.0,59958e94e557cd6021557f1e,2017-08-17 12:39:38.192,21311,3887,credit card,positive,1.0
0.0,53.0,5,Y,50000.0,3129.0,DORELIA,Female,N,High,18.0,Huton,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior Cost Accountant,0.0,59958e94e557cd6021557f1c,2017-08-17 12:39:38.192,21308,3691,credit card,neutral,0.0
0.0,29.0,4,N,300000.0,16321.0,DIONYSUS,Male,N,Medium,15.0,Capp,Married,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Occupational Therapist,17718.0,59958e94e557cd6021557f20,2017-08-17 12:39:38.192,21706,831,credit card,positive,2.0
0.0,66.0,6,Y,75000.0,68630.0,BRADFORD,Male,N,Medium,17.0,Crosser,Married,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Food Chemist,16697.0,59958e94e557cd6021557f21,2017-08-17 12:39:38.192,21348,4170,credit card,neutral,0.0
0.0,28.0,2,Y,75000.0,22648.0,WALLY,Male,N,Low,17.0,Rawlinson,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Nuclear Power Engineer,27435.0,59958e94e557cd6021557f22,2017-08-17 12:39:38.192,21349,1588,credit card,neutral,0.0
1.0,34.0,2,N,300000.0,0.0,PIP,Male,N,Medium,15.0,Grahlmans,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Assistant Manager,0.0,59958e94e557cd6021557f23,2017-08-17 12:39:38.192,21423,1099,credit card,positive,1.0
1.0,42.0,6,N,100000.0,0.0,LILYAN,Female,N,High,16.0,Sillwood,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Actuary,21487.0,59958e94e557cd6021557f24,2017-08-17 12:39:38.192,21708,350,credit card,positive,1.0
0.0,23.0,6,Y,100000.0,3112.0,BETTINA,Female,N,Low,16.0,Kail,Single,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Clinical Specialist,5541.0,59958e94e557cd6021557f26,2017-08-17 12:39:38.192,21483,1377,credit card,positive,1.0
0.0,56.0,2,N,100000.0,8338.0,NIKOLAS,Male,N,High,16.0,Muslim,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Product Engineer,16931.0,59958e94e557cd6021557f27,2017-08-17 12:39:38.192,21419,3988,credit card,positive,1.0
1.0,59.0,5,N,100000.0,0.0,EBONY,Female,N,High,16.0,Swainston,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Software Test Engineer II,10207.0,59958e94e557cd6021557f28,2017-08-17 12:39:38.192,21734,527,credit card,neutral,0.0
0.0,25.0,2,N,300000.0,27784.0,GIULIO,Male,N,Low,15.0,Byneth,Single,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,GIS Technical Architect,3707.0,59958e94e557cd6021557f2a,2017-08-17 12:39:38.192,21680,2837,credit card,positive,2.0
0.0,58.0,6,Y,100000.0,32281.0,DEVINNE,Female,N,High,16.0,Duiged,Married,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Cost Accountant,28047.0,59958e94e557cd6021557f25,2017-08-17 12:39:38.192,22113,1895,credit card,negative,-1.0
1.0,38.0,6,Y,25000.0,0.0,MERRICK,Male,N,Low,18.0,Enderlein,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Actuary,21158.0,59958e94e557cd6021557f29,2017-08-17 12:39:38.192,21319,2904,credit card,positive,1.0
1.0,39.0,6,Y,75000.0,0.0,KENNEDY,Male,N,High,17.0,Meugens,Married,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Statistician III,50835.0,59958e94e557cd6021557f2b,2017-08-17 12:39:38.192,21362,3807,credit card,positive,1.0
0.0,40.0,2,Y,75000.0,30763.0,DALLAS,Female,N,Medium,17.0,Howcroft,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Environmental Specialist,0.0,59958e94e557cd6021557f2d,2017-08-17 12:39:38.192,21363,3113,credit card,neutral,0.0
0.0,64.0,5,N,100000.0,18858.0,ISAC,Male,N,Low,16.0,Towlson,Married,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing Manager,0.0,59958e94e557cd6021557f2c,2017-08-17 12:39:38.192,22058,21,credit card,positive,1.0
1.0,37.0,3,Y,100000.0,0.0,BOYCIE,Male,N,High,20.0,Loche,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nuclear Power Engineer,8879.0,59958e94e557cd6021557f2e,2017-08-17 12:39:38.192,21392,4731,credit card,neutral,0.0
0.0,24.0,2,N,300000.0,30202.0,ELWOOD,Male,N,High,15.0,Pyke,Single,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Account Coordinator,0.0,59958e94e557cd6021557f2f,2017-08-17 12:39:38.192,21758,2538,credit card,positive,1.0
1.0,24.0,5,N,100000.0,0.0,JULIETTA,Female,N,Medium,16.0,Dorling,Single,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Staff Accountant II,0.0,59958e94e557cd6021557f30,2017-08-17 12:39:38.192,21834,3115,credit card,positive,1.0
1.0,26.0,3,N,100000.0,0.0,GISELA,Female,N,Low,16.0,Skirling,Single,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Systems Administrator IV,0.0,59958e94e557cd6021557f31,2017-08-17 12:39:38.192,21853,3885,credit card,positive,2.0
0.0,36.0,3,N,100000.0,16779.0,THERESINA,Female,N,Medium,16.0,Hek,Married,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Health Coach III,0.0,59958e94e557cd6021557f32,2017-08-17 12:39:38.192,21869,2748,credit card,neutral,0.0
0.0,61.0,4,Y,100000.0,20233.0,OLIVIER,Male,N,High,20.0,Emmer,Married,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Chief Design Engineer,25463.0,59958e94e557cd6021557f35,2017-08-17 12:39:38.192,21365,3616,credit card,positive,2.0
0.0,48.0,2,N,100000.0,12224.0,LANNY,Female,N,Low,16.0,Chritchlow,Married,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Financial Advisor,0.0,59958e94e557cd6021557f34,2017-08-17 12:39:38.192,21474,4398,credit card,neutral,0.0
1.0,28.0,3,N,300000.0,0.0,HARALD,Male,N,Low,15.0,Imbrey,Married,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Pharmacist,0.0,59958e94e557cd6021557f33,2017-08-17 12:39:38.192,22192,843,credit card,negative,-1.0
0.0,33.0,3,N,300000.0,34313.0,ISACCO,Male,N,Low,15.0,Greer,Married,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Tax Accountant,16250.0,59958e94e557cd6021557f36,2017-08-17 12:39:38.192,21930,1878,credit card,positive,2.0
0.0,28.0,5,N,300000.0,5390.0,DORICE,Female,N,Medium,15.0,McIlwraith,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Technical Writer,0.0,59958e94e557cd6021557f37,2017-08-17 12:39:38.192,21673,2859,credit card,neutral,0.0
1.0,46.0,5,Y,300000.0,0.0,GEARARD,Male,N,Medium,15.0,Croson,Married,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sales Associate,2271.0,59958e94e557cd6021557f38,2017-08-17 12:39:38.192,21765,4043,credit card,neutral,0.0
0.0,29.0,6,N,100000.0,23617.0,ABDEL,Male,N,High,16.0,Woodstock,Married,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Business Systems Development Analyst,3643.0,59958e94e557cd6021557f39,2017-08-17 12:39:38.192,21445,1734,credit card,neutral,0.0
